POSTCODE,TOTAL_HOUSEHOLD_COUNT,STATE,DOMINANT_MOSAIC_GROUP,DOMINANT_MOSAIC_TYPE,MOSAIC_GROUP_A,MOSAIC_GROUP_B,MOSAIC_GROUP_C,MOSAIC_GROUP_D,MOSAIC_GROUP_E,MOSAIC_GROUP_F,MOSAIC_GROUP_G,MOSAIC_GROUP_H,MOSAIC_GROUP_I,MOSAIC_GROUP_J,MOSAIC_GROUP_K,MOSAIC_GROUP_L,MOSAIC_GROUP_M,MOSAIC_GROUP_N,MOSAIC_TYPE_A01,MOSAIC_TYPE_A02,MOSAIC_TYPE_A03,MOSAIC_TYPE_A04,MOSAIC_TYPE_B05,MOSAIC_TYPE_B06,MOSAIC_TYPE_B07,MOSAIC_TYPE_C08,MOSAIC_TYPE_C09,MOSAIC_TYPE_C10,MOSAIC_TYPE_D11,MOSAIC_TYPE_D12,MOSAIC_TYPE_D13,MOSAIC_TYPE_E14,MOSAIC_TYPE_E15,MOSAIC_TYPE_E16,MOSAIC_TYPE_F17,MOSAIC_TYPE_F18,MOSAIC_TYPE_F19,MOSAIC_TYPE_F20,MOSAIC_TYPE_G21,MOSAIC_TYPE_G22,MOSAIC_TYPE_G23,MOSAIC_TYPE_G24,MOSAIC_TYPE_H25,MOSAIC_TYPE_H26,MOSAIC_TYPE_H27,MOSAIC_TYPE_I28,MOSAIC_TYPE_I29,MOSAIC_TYPE_I30,MOSAIC_TYPE_J31,MOSAIC_TYPE_J32,MOSAIC_TYPE_J33,MOSAIC_TYPE_J34,MOSAIC_TYPE_J35,MOSAIC_TYPE_K36,MOSAIC_TYPE_K37,MOSAIC_TYPE_K38,MOSAIC_TYPE_K39,MOSAIC_TYPE_K40,MOSAIC_TYPE_L41,MOSAIC_TYPE_L42,MOSAIC_TYPE_L43,MOSAIC_TYPE_L44,MOSAIC_TYPE_M45,MOSAIC_TYPE_M46,MOSAIC_TYPE_M47,MOSAIC_TYPE_M48,MOSAIC_TYPE_N49,MOSAIC_TYPE_N50,MOSAIC_TYPE_N51,MOSAIC_TYPE_N52
4482,255,QLD,K,K38,0,0,0,0,0,0,0,0,0,0,178,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,77,0,0,0,0,0,0,0,0,0
4486,550,QLD,N,N50,0,0,0,0,0,0,0,0,0,73,105,148,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,96,0,6,0,0,148,0,0,0,0,0,0,224,0,0
4487,1513,QLD,K,J35,0,0,0,0,0,0,0,0,0,483,578,377,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,452,79,163,269,53,14,79,0,298,0,0,0,0,0,64,11,0,0
4488,256,QLD,K,L43,0,0,0,0,0,0,0,0,0,0,141,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,61,0,48,0,0,115,0,0,0,0,0,0,0,0,0
4489,95,QLD,J,J35,0,0,0,0,0,0,0,0,0,61,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
4490,536,QLD,K,K39,0,0,0,0,0,0,0,0,0,157,312,42,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,28,61,221,2,0,0,42,0,0,0,0,0,0,25,0,0
4491,97,QLD,K,K40,0,0,0,0,0,0,0,0,0,0,65,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,32,0,0,0,0,0,0,0,0,0
4492,271,QLD,K,K38,0,0,0,0,0,0,0,0,0,0,224,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,176,0,0,0,0,47,0,0,0,0,0,0,0,0,0
4494,91,QLD,L,L43,0,0,0,0,0,0,0,0,0,0,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,74,0,0,0,0,0,0,0,0,0
4496,171,QLD,K,K38,0,0,0,0,0,0,0,0,0,0,105,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,66,0,0,0,0,0,0,0,0,0
4497,302,QLD,L,L43,0,0,0,0,0,0,0,0,0,0,78,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,224,0,0,0,0,0,0,0,0,0
4498,88,QLD,L,L43,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
4500,17409,QLD,F,E14,1137,0,155,2059,2920,3694,71,3367,407,1334,27,67,1450,721,0,122,1015,0,0,0,0,63,92,0,1055,0,1004,2278,594,48,1978,547,1159,10,0,0,71,0,993,2235,139,0,407,0,599,291,154,290,0,0,2,1,2,22,0,11,0,56,1189,78,174,9,576,132,0,13
4501,2981,QLD,H,H26,30,0,0,15,196,357,30,973,161,696,49,56,220,198,0,0,0,30,0,0,0,0,0,0,0,0,15,196,0,0,179,89,89,0,0,0,30,0,133,809,31,0,141,20,161,238,27,270,0,1,0,0,48,0,0,0,0,56,84,59,63,14,24,109,0,65
4502,3403,QLD,F,M45,49,0,17,485,63,1033,30,529,193,232,15,3,608,146,0,0,49,0,0,0,0,0,17,0,285,0,200,58,0,5,248,361,414,10,0,11,19,0,5,524,0,10,183,0,87,0,0,145,0,0,15,0,0,0,0,3,0,0,583,25,0,0,0,19,0,127
4503,20854,QLD,H,H26,334,0,308,960,2511,2720,295,8544,987,2268,72,125,1073,657,0,54,278,2,0,0,0,260,48,0,366,91,503,1026,1485,0,1032,1030,658,0,0,23,272,0,4030,4514,0,0,925,62,613,794,153,642,66,0,1,41,30,0,9,100,0,16,843,109,119,2,98,70,417,72
4504,7445,QLD,E,E14,38,0,17,1807,1827,1813,0,1466,0,33,15,196,200,33,0,0,38,0,0,0,0,14,3,0,1489,0,318,1827,0,0,84,1005,724,0,0,0,0,0,1139,282,45,0,0,0,0,2,0,3,28,0,15,0,0,0,20,121,1,54,171,27,1,1,0,2,0,31
4505,11207,QLD,D,D13,232,0,0,2903,773,1344,3,2645,12,427,175,548,787,1358,0,0,232,0,0,0,0,0,0,0,1304,0,1599,751,22,0,24,822,498,0,0,0,3,0,1434,1211,0,0,12,0,45,130,0,252,0,1,28,0,146,0,55,353,0,140,327,121,150,189,479,31,848,0
4506,12012,QLD,H,H26,127,0,0,1046,22,1868,6,4511,2,2158,402,634,770,466,0,0,127,0,0,0,0,0,0,0,524,0,522,22,0,0,17,594,1257,0,0,0,6,0,343,4167,1,0,2,0,54,949,122,1003,30,2,98,0,300,2,75,102,0,457,230,170,370,0,111,0,354,1
4507,11515,QLD,M,M48,142,0,0,88,0,0,0,0,0,314,460,668,6431,3412,0,0,34,108,0,0,0,0,0,0,29,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,66,0,0,30,0,137,293,0,345,0,323,288,254,1888,4001,1903,270,1228,11
4508,7887,QLD,J,H26,0,0,3,241,27,646,0,2448,56,2859,250,127,625,605,0,0,0,0,0,0,0,0,3,0,225,0,16,27,0,0,93,158,353,42,0,0,0,0,25,2423,0,0,32,24,91,1110,1,1413,244,0,64,0,186,0,17,72,0,38,294,13,304,14,160,124,291,30
4509,13392,QLD,E,E15,45,0,1270,537,4280,2578,66,3708,198,171,0,6,187,346,0,25,4,16,0,0,0,1122,143,5,311,186,40,753,3501,26,1529,273,776,0,0,1,65,0,2479,1162,67,81,117,0,72,92,0,7,0,0,0,0,0,0,0,6,0,0,129,58,0,0,88,0,258,0
4510,23425,QLD,H,H26,105,0,0,1421,922,1991,5,7055,105,4555,994,1134,2126,3012,0,0,105,0,0,0,0,0,0,0,528,0,893,828,94,0,185,1025,781,0,0,0,5,0,1516,5434,105,0,85,20,130,1201,462,2141,621,0,101,130,519,244,125,637,2,370,692,90,1113,231,561,358,1725,368
4511,3914,QLD,M,M47,1,0,0,443,25,135,0,124,3,391,116,435,1829,412,0,0,1,0,0,0,0,0,0,0,57,0,386,25,0,0,0,83,52,0,0,0,0,0,1,123,0,0,3,0,0,196,0,194,1,0,37,0,60,19,30,227,0,178,343,0,920,566,58,12,342,0
4512,1137,QLD,L,L42,16,0,0,423,62,31,0,0,0,9,7,502,87,0,0,0,16,0,0,0,0,0,0,0,108,0,315,62,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,43,324,0,135,1,56,30,0,0,0,0,0
4513,28,QLD,L,L44,0,0,0,1,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0
4514,3063,QLD,L,L42,0,0,0,350,282,247,0,86,0,133,256,1175,449,85,0,0,0,0,0,0,0,0,0,0,217,0,133,282,0,0,0,51,196,0,0,0,0,0,0,86,0,0,0,0,0,39,0,94,0,0,121,21,109,5,177,887,47,64,2,18,408,21,85,0,0,0
4515,1759,QLD,L,L42,0,0,0,63,67,65,0,133,0,175,534,614,86,22,0,0,0,0,0,0,0,0,0,0,0,0,63,67,0,0,0,64,1,0,0,0,0,0,66,67,0,0,0,0,1,53,0,30,91,48,92,276,23,95,94,300,63,157,49,0,35,2,0,21,0,1
4516,1433,QLD,D,D13,33,0,0,897,170,78,0,0,0,0,21,228,6,0,0,0,33,0,0,0,0,0,0,0,423,0,474,170,0,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,62,97,0,69,2,4,0,0,0,0,0,0
4517,343,QLD,M,E14,0,0,0,0,107,54,0,0,0,5,7,39,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,9,30,0,0,56,14,13,48,0,0,0,0
4518,2283,QLD,L,L42,0,0,0,442,4,550,0,49,14,2,11,853,358,0,0,0,0,0,0,0,0,0,0,0,83,0,359,4,0,0,0,201,349,0,0,0,0,0,0,49,0,0,14,0,0,0,0,2,0,0,11,0,0,0,25,595,0,233,216,23,119,0,0,0,0,0
4519,3070,QLD,L,L42,28,0,0,409,63,546,0,288,1,268,88,939,328,112,0,0,28,0,0,0,0,0,0,0,93,0,316,63,0,0,0,222,324,0,0,0,0,0,1,287,0,0,1,0,0,50,0,218,0,0,77,11,0,0,79,623,0,237,116,47,145,20,21,63,26,2
4520,4576,QLD,A,A03,3068,0,63,987,0,30,0,0,1,0,0,190,90,147,0,204,2857,7,0,0,0,1,62,0,82,3,902,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,178,0,10,33,38,1,18,0,0,147,0
4521,1908,QLD,D,D13,365,0,6,675,62,210,0,0,0,0,0,488,102,0,0,0,365,0,0,0,0,0,6,0,6,0,669,62,0,0,0,3,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,368,1,93,73,0,1,28,0,0,0,0
4550,1832,QLD,L,M45,0,0,0,143,47,397,0,52,5,149,49,494,425,71,0,0,0,0,0,0,0,0,0,0,4,0,139,47,0,0,1,237,159,0,0,0,0,0,24,28,0,0,5,0,0,62,0,87,0,0,33,16,0,0,126,244,0,124,266,106,47,6,18,53,0,0
4551,34015,QLD,M,M48,1201,33,497,2416,1665,7068,235,2421,1478,806,8,627,11677,3883,2,15,520,664,33,0,0,128,327,42,815,123,1478,1442,223,0,2802,799,3467,0,0,0,235,0,1760,661,0,71,994,413,114,620,0,38,34,0,0,2,5,1,6,344,0,277,1846,3685,1543,4603,1191,216,1872,604
4552,3667,QLD,L,L42,124,0,0,55,0,0,0,0,0,60,16,2350,836,226,0,0,0,124,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,21,0,0,2,0,7,7,25,1721,16,588,2,57,439,338,67,0,159,0
4553,4696,QLD,E,E14,109,0,163,844,1666,553,8,654,1,31,45,320,301,1,0,0,109,0,0,0,0,163,0,0,118,0,726,1606,60,0,3,34,516,0,0,0,8,0,654,0,0,0,1,0,0,0,0,31,0,0,0,0,0,45,57,180,0,83,90,82,39,90,1,0,0,0
4554,657,QLD,L,L42,76,0,0,174,0,35,0,0,0,0,0,353,19,0,0,0,76,0,0,0,0,0,0,0,16,0,158,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,217,0,73,8,11,0,0,0,0,0,0
4555,3342,QLD,D,D13,59,0,1,985,138,814,0,29,21,3,55,317,636,284,0,0,59,0,0,0,0,0,1,0,159,0,826,138,0,0,0,196,618,0,0,0,0,0,29,0,0,0,21,0,0,3,0,0,0,0,54,1,0,0,68,192,0,57,298,244,94,0,70,0,214,0
4556,19650,QLD,M,N51,2400,0,1531,2859,707,2793,673,1280,333,329,3,482,3233,3027,113,206,1263,818,0,0,0,351,1050,130,726,349,1784,707,0,0,420,238,2135,0,0,145,403,125,1099,181,0,23,306,4,47,146,0,136,0,0,2,0,0,1,12,336,0,134,712,1481,117,923,230,59,2674,64
4557,9051,QLD,F,F19,681,0,535,619,400,1895,521,528,980,599,0,165,1666,462,0,0,48,633,0,0,0,121,365,49,218,95,306,340,60,0,651,29,1215,0,0,5,511,5,231,297,0,151,340,489,60,298,4,237,0,0,0,0,0,0,0,53,0,112,162,847,76,581,218,2,44,198
4558,13087,QLD,M,M48,950,85,316,113,23,981,1798,164,1813,1239,20,113,3505,1967,0,17,80,853,49,18,18,58,230,28,1,36,76,20,0,3,446,34,501,0,27,126,1645,0,2,126,36,369,540,904,180,688,120,251,0,0,0,15,5,0,0,61,0,52,507,657,91,2250,550,16,1002,399
4559,2641,QLD,D,D13,77,0,0,916,189,448,0,15,17,58,45,360,309,207,0,0,77,0,0,0,0,0,0,0,163,0,753,189,0,0,2,83,363,0,0,0,0,0,3,12,0,0,17,0,0,20,0,38,0,0,19,0,25,1,39,177,0,144,128,100,71,10,207,0,0,0
4560,15159,QLD,F,F19,121,0,27,1290,855,2912,6,715,239,2079,447,2336,2819,1313,0,0,72,49,0,0,0,0,27,0,163,0,1127,854,1,0,44,1087,1781,0,0,0,6,0,206,509,0,0,239,0,13,1060,0,997,9,7,211,144,29,56,135,1561,1,639,803,242,948,826,239,259,637,178
4561,3438,QLD,D,D13,75,0,3,1016,387,378,0,107,8,77,68,718,525,76,0,0,75,0,0,0,0,0,3,0,99,0,917,387,0,0,1,73,304,0,0,0,0,0,107,0,0,0,8,0,0,0,0,77,0,0,66,2,0,0,92,291,2,333,102,152,264,7,0,72,0,4
4562,4004,QLD,D,D13,418,0,1,1838,0,300,0,0,0,3,0,1167,277,0,0,0,349,69,0,0,0,0,1,0,89,0,1749,0,0,0,17,11,272,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,39,874,3,251,1,251,13,12,0,0,0,0
4563,4301,QLD,L,L42,211,0,0,743,0,257,0,30,0,91,50,1824,950,145,0,0,191,20,0,0,0,0,0,0,8,0,735,0,0,0,0,0,257,0,0,0,0,0,0,30,0,0,0,0,0,86,0,5,0,0,14,0,36,0,129,1158,0,537,274,27,349,300,9,44,68,24
4564,5760,QLD,M,M46,801,0,77,222,274,325,34,34,197,762,34,373,2075,552,0,0,151,650,0,0,0,1,28,48,1,1,220,274,0,0,88,1,236,0,0,0,34,0,6,28,0,0,185,12,7,670,0,85,0,8,2,23,1,0,0,139,0,234,239,681,479,676,246,132,174,0
4565,6676,QLD,M,M47,108,0,0,516,0,402,0,66,1,327,4,1675,2796,781,0,0,39,69,0,0,0,0,0,0,1,0,515,0,0,0,50,29,323,0,0,0,0,0,0,66,0,0,1,0,17,307,0,3,0,0,4,0,0,0,29,889,8,749,370,794,1010,622,120,47,500,114
4566,5170,QLD,M,M48,893,0,3,320,0,211,7,0,148,0,3,231,2585,769,0,0,169,724,0,0,0,0,3,0,0,2,318,0,0,0,24,0,187,0,0,0,7,0,0,0,0,16,132,0,0,0,0,0,0,0,0,0,0,3,0,128,0,103,0,549,163,1873,440,1,328,0
4567,6753,QLD,M,A04,2217,65,224,618,25,114,230,0,209,88,0,238,2613,112,35,0,404,1778,8,57,0,95,108,21,106,26,486,25,0,0,17,0,97,0,0,0,230,0,0,0,0,107,102,0,24,51,0,13,0,0,0,0,0,0,0,95,0,143,89,1209,120,1195,31,4,0,77
4568,1434,QLD,L,L42,0,0,0,175,0,37,0,0,0,1,14,784,422,1,0,0,0,0,0,0,0,0,0,0,19,0,156,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,3,0,45,528,0,211,143,70,209,0,1,0,0,0
4569,767,QLD,L,L42,0,0,0,8,0,57,0,19,0,75,24,458,126,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,37,20,0,0,0,0,0,0,19,0,0,0,0,0,40,0,0,35,0,24,0,0,0,42,220,0,196,30,1,95,0,0,0,0,0
4570,20705,QLD,L,K39,0,0,0,164,0,741,0,491,0,2955,6072,6774,2134,1374,0,0,0,0,0,0,0,0,0,0,27,0,137,0,0,0,0,563,178,0,0,0,0,0,0,491,0,0,0,0,0,1064,0,1260,631,128,1586,216,2334,1808,1565,2211,1105,1893,334,0,1788,12,497,697,180,0
4571,379,QLD,L,L42,0,0,0,0,0,0,0,0,0,40,10,325,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,10,1,214,3,107,0,0,4,0,0,0,0,0
4572,2847,QLD,M,M48,520,29,60,78,0,46,392,0,656,16,0,0,723,327,88,65,85,282,0,25,4,0,58,2,36,6,36,0,0,0,46,0,0,0,0,25,367,0,0,0,0,101,245,310,12,0,0,4,0,0,0,0,0,0,0,0,0,0,32,151,5,535,284,1,0,42
4573,14887,QLD,M,M46,1432,3,710,2136,667,2604,92,265,595,395,67,344,4851,726,90,5,601,736,3,0,0,64,645,1,371,13,1752,666,1,0,313,121,2170,0,0,0,92,0,201,64,0,193,371,31,4,257,0,134,0,2,0,8,29,28,1,67,0,276,610,2375,520,1346,245,41,366,74
4574,694,QLD,L,L42,3,0,0,1,0,0,0,0,0,1,13,506,129,41,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,34,269,14,189,0,7,122,0,25,16,0,0
4575,12597,QLD,M,F19,1951,9,1281,676,144,2235,802,152,480,241,0,66,3021,1539,150,25,1232,544,9,0,0,442,709,130,111,127,438,143,0,1,596,20,1619,0,0,211,591,0,18,134,0,72,394,14,31,204,0,6,0,0,0,0,0,0,0,0,0,66,540,1475,97,909,688,5,846,0
4580,3451,QLD,N,K40,0,0,0,0,0,0,0,0,0,0,1186,164,669,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,85,1079,0,37,0,127,0,0,342,327,1040,197,195,0
4581,1139,QLD,M,M48,0,0,0,12,0,0,0,0,0,0,39,156,525,407,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,35,26,98,0,32,0,0,123,402,149,255,0,3
4600,729,QLD,K,K40,0,0,0,0,0,0,0,0,0,0,387,181,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,356,0,10,87,84,0,0,0,0,0,161,0,0
4601,910,QLD,L,L43,0,0,0,0,0,0,0,0,0,0,353,435,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,216,102,0,10,397,28,0,0,0,0,40,82,0,0
4605,2099,QLD,K,J35,0,0,0,0,0,0,0,3,0,600,888,525,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,50,550,0,76,179,364,269,1,8,505,11,0,0,1,0,81,1,0,0
4606,1171,QLD,K,K39,0,0,0,0,0,0,0,0,0,49,619,256,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,19,74,388,138,7,6,189,54,0,0,0,0,44,203,0,0
4608,495,QLD,K,L43,0,0,0,0,0,0,0,0,0,0,259,210,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,48,183,0,3,206,1,0,0,0,0,0,26,0,0
4610,6725,QLD,K,K39,0,0,0,3,11,315,0,359,1,1027,3192,1414,80,323,0,0,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,315,0,0,0,0,0,0,3,356,0,0,1,0,0,28,0,412,587,297,537,767,1019,572,386,142,827,59,78,0,2,0,115,183,25,0
4611,40,QLD,L,L41,0,0,0,0,0,0,0,0,0,0,2,22,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,2,0,0,0,0,0,0,16,0,0
4612,202,QLD,N,N49,0,0,0,0,0,0,0,0,0,0,43,37,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,30,0,0,36,1,0,0,0,0,63,59,0,0
4613,605,QLD,K,K40,0,0,0,0,0,0,0,0,0,0,494,108,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,388,0,0,108,0,0,0,0,0,3,0,0,0
4614,720,QLD,K,K40,0,0,0,0,0,0,0,0,0,62,489,7,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,183,306,0,1,5,1,0,0,0,0,78,84,0,0
4615,3760,QLD,K,K40,0,0,0,0,0,0,0,0,0,127,2322,567,26,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,53,58,0,165,20,843,1294,1,26,470,70,0,0,26,0,225,493,0,0
4620,219,QLD,N,N50,0,0,0,0,0,0,0,0,0,0,75,40,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,33,6,0,0,1,0,0,103,0,0
4621,1084,QLD,K,L43,0,0,0,0,0,0,0,0,0,0,477,445,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,143,264,3,6,396,40,0,0,0,0,73,89,0,0
4625,1233,QLD,K,L43,0,0,0,0,0,0,0,0,0,246,614,325,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,144,0,85,138,212,179,6,2,317,0,0,0,0,0,27,21,0,0
4626,1043,QLD,K,L43,0,0,0,0,0,0,0,0,0,79,488,442,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,43,326,22,97,0,4,421,17,0,0,0,0,34,0,0,0
4627,723,QLD,L,L43,0,0,0,0,0,0,0,0,0,148,250,295,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,115,0,0,46,95,109,10,0,285,0,0,0,0,0,0,30,0,0
4630,1171,QLD,K,L43,0,0,0,0,0,0,0,0,0,32,509,472,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,2,65,44,376,1,0,465,6,0,0,0,0,0,158,0,0
4650,15468,QLD,K,K39,0,0,0,44,131,53,0,30,0,2287,7196,2555,845,2327,0,0,0,0,0,0,0,0,0,0,16,0,28,131,0,0,0,51,2,0,0,0,0,0,0,30,0,0,0,0,0,468,0,880,939,130,947,386,3832,1901,1218,525,566,246,165,0,532,148,705,1553,69,0
4655,32480,QLD,M,M47,86,0,1,984,205,1578,7,1241,204,3028,5363,4276,9477,6030,0,0,48,38,0,0,0,0,1,0,48,0,936,204,1,0,0,737,841,0,0,0,7,0,146,1095,0,0,98,106,1,1461,0,1360,206,30,1292,368,2387,1286,1138,1913,13,1212,2272,67,5608,1530,2540,1597,1792,101
4659,3177,QLD,K,K40,0,0,0,2,0,0,0,0,0,31,1436,512,733,463,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,0,1,0,501,934,19,141,112,240,16,0,138,579,279,182,2,0
4660,5510,QLD,K,K40,0,0,0,2,1,1,0,0,0,186,2440,1337,861,682,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,33,112,18,226,103,370,1723,110,120,917,190,0,0,175,686,472,210,0,0
4662,330,QLD,K,K39,0,0,0,0,0,4,0,0,0,18,246,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,39,0,178,29,22,10,20,3,0,0,7,0,0,0,0,0
4670,37872,QLD,K,K39,283,0,0,453,499,1119,7,1072,79,6147,13105,6370,3991,4747,0,0,140,143,0,0,0,0,0,0,48,0,405,499,0,0,67,1004,48,0,0,0,7,0,136,936,0,1,78,0,1,706,2,3280,2158,69,3686,1859,4756,2735,2523,1030,1262,1555,1379,5,1883,724,886,1750,2052,59
4671,3460,QLD,K,K40,0,0,0,0,0,0,0,0,0,105,1829,963,23,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,22,157,464,1186,6,9,911,37,0,0,22,1,1,539,0,0
